cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
318,13.123613401359442,80.22274674317426,13.1235066,80.2227083,Highway_unknown,highway,,12.58,64
320,13.184655725070762,80.0842866810741,13.177154,80.0872611,Highway_unknown,highway,,894.16,1
322,13.111363248767592,80.10891187595917,13.1114172,80.1086521,Highway_unknown,highway,,28.77,39
324,12.871765520419515,79.7029077920404,12.8728842,79.7029638,Highway_unknown,highway,,124.54,6
325,13.081756793155774,80.16507989890816,13.0812335,80.1651191,Highway_unknown,highway,,58.34,63
332,12.971336733066886,80.25760189239152,12.970676666666666,80.25800833333334,Highway_unknown,highway,,85.6,21
334,12.904658730680511,80.22995746099222,12.9045999,80.2280616,Highway_unknown,highway,,205.59,5
335,12.9190519,80.2300343,12.9190837,80.2299499,Highway_unknown,highway,,9.81,1
336,12.88913939521353,80.22949745221659,12.8896665,80.2365779,Highway_unknown,highway,,769.71,1
337,13.061051957829312,80.16399821020116,13.061195,80.16401333333333,Highway_unknown,highway,,15.99,34
338,13.032581301356425,80.23495835599226,13.030673333333333,80.23066666666666,Highway_unknown,highway,,511.04,29
339,13.042382810478742,80.12593954516232,13.041926666666669,80.12555166666667,Highway_unknown,highway,,65.86,42
340,12.934680863886769,80.12640777712569,12.9349549,80.1261316,Highway_unknown,highway,,42.71,17
341,13.03313483267033,80.16257237103233,13.032978333333332,80.162315,Highway_unknown,highway,,32.87,52
342,13.07124450499556,80.24840561291222,13.07809,80.2466949,Highway_unknown,highway,,783.41,24
343,13.018205030999818,80.20678009869974,13.018455,80.2061766,Highway_unknown,highway,,71.04,14
344,12.886036339394566,80.07932468192459,12.885895,80.0792033,Highway_unknown,highway,,20.5,17
346,13.132394988443467,80.17177474386925,13.1325995,80.1717662,Highway_unknown,highway,,22.76,43
347,12.908748006674983,79.40681900273437,12.90882,79.406625,Highway_unknown,highway,,22.5,2
348,12.929036663050908,80.11010619731748,12.9280183,80.1105199,Highway_unknown,highway,,121.79,25
349,13.145862067811496,80.24245866501178,13.1465327,80.2402687,Highway_unknown,highway,,248.58,27
352,12.918067947851323,80.0770811284153,12.9185016,80.0759899,Highway_unknown,highway,,127.72,22
353,12.954212783262214,80.14280149202594,12.9543433,80.1422949,Highway_unknown,highway,,56.78,29
354,12.847633066241132,79.70393962721236,12.8475332,79.7038793,Highway_unknown,highway,,12.89,29
355,12.828980341468846,79.30689104504279,12.8289299,79.306795,Highway_unknown,highway,,11.83,1
356,13.066188999006869,80.22470130856152,13.068149,80.2264213,Highway_unknown,highway,,286.72,47
357,12.977573825407312,80.18510930208703,12.9775016,80.1831599,Highway_unknown,highway,,211.38,54
358,13.019753237185611,80.14616806508413,13.0212163,80.1446819,Highway_unknown,highway,,228.89,35
359,13.059992348990129,80.19453902667759,13.0594992,80.1952171,Highway_unknown,highway,,91.66,48
360,13.11178708501012,80.24856436318737,13.108617,80.2495002,Highway_unknown,highway,,366.78,39
363,13.045863296268491,80.18668108299948,13.045593333333333,80.18682333333334,Highway_unknown,highway,,33.74,42
365,13.156452054050185,80.22807049709292,13.1561672,80.2267169,Highway_unknown,highway,,149.95,26
366,12.919394896175945,80.08700245920348,12.9197199,80.0869883,Highway_unknown,highway,,36.17,18
369,13.151224733484293,80.29947751219319,13.1512383,80.2996316,Highway_unknown,highway,,16.75,28
370,13.139509055065163,80.10560809587372,13.1398033,80.1040266,Highway_unknown,highway,,174.35,25
371,12.811282051784882,79.70784773717213,12.8103327,79.7078466,Highway_unknown,highway,,105.56,42
372,12.92264899049079,79.38002518085135,12.9208716,79.3792866,Highway_unknown,highway,,213.23,9
373,12.991425053008898,80.19825942979455,12.9911494,80.198574,Highway_unknown,highway,,45.84,36
374,13.042966655739011,80.21318409184565,13.042806666666667,80.21229666666666,Highway_unknown,highway,,97.76,25
375,13.099048943458644,80.25239959724958,13.0994498,80.2514648,Highway_unknown,highway,,110.62,37
376,13.101194430831727,80.10761589176248,13.1010842,80.1082324,Highway_unknown,highway,,67.88,32
377,13.117077430856355,80.100266092779,13.11675,80.1001416,Highway_unknown,highway,,38.82,53
378,13.1065501910282,79.64684353178616,13.1065633,79.6472483,Highway_unknown,highway,,43.86,5
379,13.071434147668922,80.12392445893929,13.0710316,80.1230583,Highway_unknown,highway,,103.95,31
380,13.061782814541685,80.1500727074846,13.0619668,80.1501178,Highway_unknown,highway,,21.03,32
384,12.992995775107303,80.11103239497702,12.9943583,80.1123083,Highway_unknown,highway,,205.1,16
387,13.119701993865958,80.07738595579819,13.1193899,80.0775316,Highway_unknown,highway,,38.12,31
388,12.896675886422264,79.49775029221647,12.8966416,79.49777,Highway_unknown,highway,,4.37,2
390,13.086692688628096,80.19197171052429,13.0872499,80.1922512,Highway_unknown,highway,,68.96,86
391,13.06157411916648,80.11523375852576,13.0612671,80.1131534,Highway_unknown,highway,,227.91,10
392,13.084984425759496,80.24262416130675,13.084875,80.244895,Highway_unknown,highway,,246.25,30
395,13.069226678135262,80.18056888653155,13.0691838,80.1806068,Highway_unknown,highway,,6.29,33
396,13.174442932236142,80.20026262269468,13.1732499,80.1979351,Highway_unknown,highway,,284.78,15
397,12.90903305687982,80.1428450910698,12.9090983,80.14281,Highway_unknown,highway,,8.19,20
399,13.043164798727291,80.05436840909933,13.0402672,80.0556468,Highway_unknown,highway,,350.7,15
401,12.725067775164948,79.64974698627066,12.725017,79.649887,Highway_unknown,highway,,16.2,1
402,12.716055060647424,79.61572863412438,12.7160668,79.6156835,Highway_unknown,highway,,5.07,1
404,13.020834094904972,79.6769668339044,13.0207783,79.6771549,Highway_unknown,highway,,21.3,7
405,13.010432915127948,80.11905849103485,13.0101668,80.1194953,Highway_unknown,highway,,55.81,23
406,13.108882101602202,80.18385839253968,13.10844,80.18332666666667,Highway_unknown,highway,,75.71,56
408,12.997590421491564,80.09560138146436,12.9974483,80.0955866,Highway_unknown,highway,,15.88,25
