cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
102,13.097973017107538,80.13454639493112,13.0983749,80.1348016,Highway_unknown,highway,,52.54,12
103,13.101311187638006,80.13919776585804,13.101093,80.138893,Highway_unknown,highway,,40.96,11
105,13.118839948042242,80.20735244039841,13.124568333333333,80.20447333333334,Highway_unknown,highway,,709.18,27
108,12.981701227212737,80.18634284643747,12.9817999,80.1856966,Highway_unknown,highway,,70.88,22
109,12.987951785794069,80.18503084556777,12.98799,80.1853033,Highway_unknown,highway,,29.82,16
110,13.121333403534322,80.08397215460099,13.1189,80.0839138,Highway_unknown,highway,,270.66,8
111,12.822664445417749,79.72079948327413,12.820523333333334,79.722525,Highway_unknown,highway,,302.79,10
112,13.081872574399696,80.16703076051073,13.0818331,80.1670837,Highway_unknown,highway,,7.22,31
113,13.083949192492776,80.16201564379479,13.0840992,80.1618671,Highway_unknown,highway,,23.17,5
114,13.080532086841036,80.16326008798082,13.0805325,80.1631164,Highway_unknown,highway,,15.56,19
115,13.089573021456768,80.16086702129664,13.0894672,80.161333,Highway_unknown,highway,,51.82,2
116,13.19692453030002,80.1561610368451,13.1961917,80.1555919,Highway_unknown,highway,,102.16,3
117,12.966476127479083,80.25722800414397,12.966738333333334,80.256945,Highway_unknown,highway,,42.31,2
119,12.919829443710714,80.07949522423954,12.9179666,80.0807583,Highway_unknown,highway,,248.29,4
122,13.045394707397854,80.22925990798076,13.0468499,80.2263069,Highway_unknown,highway,,358.48,7
123,13.039445710659992,80.11435567780407,13.0397033,80.11376,Highway_unknown,highway,,70.6,12
126,13.075593220178504,80.11198602872867,13.0755829,80.1115322,Highway_unknown,highway,,49.17,6
127,13.140867936304486,80.11205543730414,13.14177,80.1045466,Highway_unknown,highway,,819.24,5
128,13.1390799346738,80.10357209331676,13.1389866,80.1037983,Highway_unknown,highway,,26.6,18
131,13.089430856953864,79.90859368281012,13.0918049,79.9077987,Highway_unknown,highway,,277.67,3
132,13.15767694333142,79.89060203188407,13.1576502,79.8900842,Highway_unknown,highway,,56.15,4
133,12.80517279237947,79.76579286825553,12.804855,79.76572833333333,Highway_unknown,highway,,36.02,10
134,13.030817516560232,79.85532981081812,13.0315506,79.8557376,Highway_unknown,highway,,92.72,6
135,13.094400338788049,80.19881473125574,13.0943834,80.1987648,Highway_unknown,highway,,5.73,19
136,13.093900457997384,80.20480817137094,13.094725,80.2049166,Highway_unknown,highway,,92.43,16
137,13.059952273327138,80.17272594996271,13.0642163,80.1712989,Highway_unknown,highway,,498.7,8
138,13.170991068687323,80.20116706147459,13.17002,80.1996899,Highway_unknown,highway,,192.97,6
139,13.162073301915337,80.20286549568422,13.1621899,80.2029316,Highway_unknown,highway,,14.81,7
140,12.934680863886769,80.12640777712569,12.9349549,80.1261316,Highway_unknown,highway,,42.71,12
143,13.06133604956967,80.13504153406666,13.0607831,80.1351451,Highway_unknown,highway,,62.5,15
144,13.066825783095124,80.13800267019813,13.0658666,80.1375083,Highway_unknown,highway,,119.34,9
146,13.124005677676546,80.28873314492651,13.1228383,80.29411,Highway_unknown,highway,,596.56,27
147,13.123923387244435,80.29513949307307,13.1241883,80.294415,Highway_unknown,highway,,83.8,2
